species,source_asset,source_mesh_file,glb_mesh_name,structure_id,acronym,label,group,parent_id,hemisphere,catalog_status,notes
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,66_Olfactory_bulb_unspecified,66,,"Olfactory bulb, unspecified",,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,67_corpus_callosum_and_associated_subcortical_white_matter,67,,corpus callosum and associated subcortical white matter,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,68_brachium_of_the_superior_colliculus,68,,brachium of the superior colliculus,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,69_inferior_colliculus_commissure,69,,"inferior colliculus, commissure",,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,70_Central_canal,70,,Central canal,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,71_Interpeduncular_nucleus,71,,Interpeduncular nucleus,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,72_ascending_fibers_of_the_facial_nerve,72,,ascending fibers of the facial nerve,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,73_anterior_commissure_intrabulbar_part,73,,"anterior commissure, intrabulbar part",,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,74_Inferior_olive,74,,Inferior olive,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,75_Spinal_trigeminal_nucleus,75,,Spinal trigeminal nucleus,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
rat,source/WHS_SD_rat_atlas_v4.01.label,source/WHS_SD_rat_atlas_v4.01.nii.gz,77_Frontal_association_cortex,77,,Frontal association cortex,,,,label_from_itksnap,Volume label id; derive STL/OBJ before GLB packing.
