2026-04-09 09:48:22,765 [INFO] Stage 2 step 1100/5000: loss=2.9920, sens=2.0580, prior_kl=0.9051, fb_sparse=2.1592, energy=0.2874, homeo=0.0002, s_acc=0.352, p_acc=0.155, ang_err=15.2, a_inh=0.360, a_vip=0.360, tonic=0.0486, grad_norm=0.173, pi_ceil=0.000, fb_scale=0.099
2026-04-09 09:49:23,535 [INFO] Stage 2 step 1200/5000: loss=2.8503, sens=1.9521, prior_kl=0.8688, fb_sparse=3.2205, energy=0.2930, homeo=0.0001, s_acc=0.351, p_acc=0.130, ang_err=14.4, a_inh=0.360, a_vip=0.360, tonic=0.0486, grad_norm=0.242, pi_ceil=0.000, fb_scale=0.199
2026-04-09 09:50:38,199 [INFO] Stage 2 step 1300/5000: loss=2.8232, sens=1.9277, prior_kl=0.8657, fb_sparse=4.0606, energy=0.2966, homeo=0.0001, s_acc=0.355, p_acc=0.147, ang_err=14.8, a_inh=0.360, a_vip=0.360, tonic=0.0486, grad_norm=0.265, pi_ceil=0.000, fb_scale=0.299
2026-04-09 09:51:39,774 [INFO] Stage 2 step 1400/5000: loss=2.6308, sens=1.8125, prior_kl=0.7880, fb_sparse=4.6952, energy=0.3025, homeo=0.0001, s_acc=0.326, p_acc=0.152, ang_err=13.1, a_inh=0.360, a_vip=0.360, tonic=0.0486, grad_norm=0.338, pi_ceil=0.000, fb_scale=0.399
2026-04-09 09:52:37,116 [INFO] Stage 2 step 1500/5000: loss=2.7620, sens=1.8508, prior_kl=0.8808, fb_sparse=5.1936, energy=0.3033, homeo=0.0000, s_acc=0.338, p_acc=0.148, ang_err=15.2, a_inh=0.360, a_vip=0.360, tonic=0.0486, grad_norm=0.490, pi_ceil=0.000, fb_scale=0.499
2026-04-09 09:53:38,461 [INFO] Stage 2 step 1600/5000: loss=2.6092, sens=1.7749, prior_kl=0.8030, fb_sparse=5.5910, energy=0.3133, homeo=0.0000, s_acc=0.301, p_acc=0.156, ang_err=13.6, a_inh=0.360, a_vip=0.360, tonic=0.0486, grad_norm=0.288, pi_ceil=0.000, fb_scale=0.599
2026-04-09 09:54:39,551 [INFO] Stage 2 step 1700/5000: loss=2.5129, sens=1.6721, prior_kl=0.8083, fb_sparse=5.9048, energy=0.3253, homeo=0.0000, s_acc=0.300, p_acc=0.147, ang_err=13.7, a_inh=0.360, a_vip=0.360, tonic=0.0486, grad_norm=0.399, pi_ceil=0.000, fb_scale=0.699
2026-04-09 09:55:46,366 [INFO] Stage 2 step 1800/5000: loss=2.4592, sens=1.6371, prior_kl=0.7889, fb_sparse=6.1614, energy=0.3314, homeo=0.0000, s_acc=0.341, p_acc=0.138, ang_err=13.4, a_inh=0.360, a_vip=0.360, tonic=0.0486, grad_norm=0.391, pi_ceil=0.000, fb_scale=0.799
2026-04-09 09:56:59,463 [INFO] Stage 2 step 1900/5000: loss=2.4777, sens=1.6349, prior_kl=0.8091, fb_sparse=6.3843, energy=0.3359, homeo=0.0000, s_acc=0.320, p_acc=0.138, ang_err=13.8, a_inh=0.360, a_vip=0.360, tonic=0.0486, grad_norm=0.608, pi_ceil=0.000, fb_scale=0.899
2026-04-09 09:57:57,651 [INFO] Stage 2 step 2000/5000: loss=2.5038, sens=1.5855, prior_kl=0.8832, fb_sparse=6.5879, energy=0.3505, homeo=0.0000, s_acc=0.371, p_acc=0.122, ang_err=15.3, a_inh=0.360, a_vip=0.360, tonic=0.0486, grad_norm=0.377, pi_ceil=0.000, fb_scale=0.999
