[train] phase=scan trial=5600/15000 elapsed=50.6min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=5700/15000 elapsed=51.5min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=5800/15000 elapsed=52.4min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=5900/15000 elapsed=53.3min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=6000/15000 elapsed=54.2min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=6100/15000 elapsed=55.1min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=6200/15000 elapsed=56.0min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=6300/15000 elapsed=56.9min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=6400/15000 elapsed=57.8min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=6500/15000 elapsed=58.7min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=6600/15000 elapsed=59.6min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=6700/15000 elapsed=60.5min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=6800/15000 elapsed=61.4min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=6900/15000 elapsed=62.3min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=7000/15000 elapsed=63.2min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=7100/15000 elapsed=64.1min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=7200/15000 elapsed=65.0min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=7300/15000 elapsed=65.9min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=7400/15000 elapsed=66.8min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=7500/15000 elapsed=67.7min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=7600/15000 elapsed=68.6min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=7700/15000 elapsed=69.5min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=7800/15000 elapsed=70.4min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=7900/15000 elapsed=71.3min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=8000/15000 elapsed=72.2min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=8100/15000 elapsed=73.1min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=8200/15000 elapsed=74.0min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=8300/15000 elapsed=74.9min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
[train] phase=scan trial=8400/15000 elapsed=75.8min W_qm_task_norm=14.1103 W_mh_task_norm=2.9873
